id|input|aspect|context|sentiment
21856|атмосфера|Interior|!Обслуживание на высшем уровне.Понравилось абсолютно все:интерьер,кухня,персонал,живая музыка,атмосфера царящая в кафе,ни на минуту не пожалели,что пришли сюда.Буду рекомендовать его своим друзьям и обязательно вернусь сюда снова.МОЛОДЦЫ!!!!!!!|positive
21856|песню|Interior|P.S.Отдельное СПАСИБО за песню))))))|positive
34307|заведении|Whole|Недавно пришли компанией, давно не были в этом заведении и лучше бы не приходили!!!!|negative
34307|зале|Interior|Была пятница, людей в зале под завязку, сели за единственный свободный стол, так столы стоят настолько близко, что выйти из- за него невозможно((( но это не самое страшное...... Очень долго несут заказ либо вобще про тебя забывают, все время приходят и переспрашивают( ну если у тебя плохая память- возьми бумагу и записывай) .|negative
34307|стол|Interior|Была пятница, людей в зале под завязку, сели за единственный свободный стол, так столы стоят настолько близко, что выйти из- за него невозможно((( но это не самое страшное...... Очень долго несут заказ либо вобще про тебя забывают, все время приходят и переспрашивают( ну если у тебя плохая память- возьми бумагу и записывай) .|negative
34307|столы|Interior|Была пятница, людей в зале под завязку, сели за единственный свободный стол, так столы стоят настолько близко, что выйти из- за него невозможно((( но это не самое страшное...... Очень долго несут заказ либо вобще про тебя забывают, все время приходят и переспрашивают( ну если у тебя плохая память- возьми бумагу и записывай) .|negative
34307|несут заказ|Service|Была пятница, людей в зале под завязку, сели за единственный свободный стол, так столы стоят настолько близко, что выйти из- за него невозможно((( но это не самое страшное...... Очень долго несут заказ либо вобще про тебя забывают, все время приходят и переспрашивают( ну если у тебя плохая память- возьми бумагу и записывай) .|negative
34307|горячее|Food|Мы брали горячее, салатики, пиво и закуски к пиву, которые так и не дождались, хотя по прошествии часа 1 раз даже напомнили, чего мы делать не должны в принципе.|neutral
34307|салатики|Food|Мы брали горячее, салатики, пиво и закуски к пиву, которые так и не дождались, хотя по прошествии часа 1 раз даже напомнили, чего мы делать не должны в принципе.|neutral
34307|пиво|Food|Мы брали горячее, салатики, пиво и закуски к пиву, которые так и не дождались, хотя по прошествии часа 1 раз даже напомнили, чего мы делать не должны в принципе.|neutral
34307|закуски к пиву|Food|Мы брали горячее, салатики, пиво и закуски к пиву, которые так и не дождались, хотя по прошествии часа 1 раз даже напомнили, чего мы делать не должны в принципе.|negative
34307|счет|Service|Но вот в счет их ВКЛЮЧИТЬ они не забыли!!!!|negative
34307|Салаты|Food|Салаты раньше были вкуснее.|positive
34307|Еду приносят|Service|Еду приносят черти как, во- первых без приборов, все время нужно напоминать, во вторых, по времени ужасно,1 из нас уже час как поел, а второму еще даже готовить видимо не начали.Официанта то не дождешься, то еще доесть не успел, уже тарелку забирают.|negative
34307|Официанта|Service|Еду приносят черти как, во- первых без приборов, все время нужно напоминать, во вторых, по времени ужасно,1 из нас уже час как поел, а второму еще даже готовить видимо не начали.Официанта то не дождешься, то еще доесть не успел, уже тарелку забирают.|negative
34307|забирают|Service|Еду приносят черти как, во- первых без приборов, все время нужно напоминать, во вторых, по времени ужасно,1 из нас уже час как поел, а второму еще даже готовить видимо не начали.Официанта то не дождешься, то еще доесть не успел, уже тарелку забирают.|negative
34307|зале|Interior|В зале стоит галдеж, музыку вобще не слышно.|negative
34307|музыку|Interior|В зале стоит галдеж, музыку вобще не слышно.|negative
34307|заведение|Whole|В это заведение мы раньше ходили с удовольствием, что случилось- непонятно.|positive
34307|Цены|Price|Цены пивного ресторана, а обслуживание дешевой привокзальной пивнушки(((((((|negative
34307|обслуживание|Service|Цены пивного ресторана, а обслуживание дешевой привокзальной пивнушки(((((((|negative
1308|Бронировали стол|Service|Бронировали стол накануне, тогда же договорились, чтобы к нашему приходу уже подготовили закуски.|neutral
1308|подготовили закуски|Service|Бронировали стол накануне, тогда же договорились, чтобы к нашему приходу уже подготовили закуски.|positive
1308|закуски|Food|Пришли немного раньше, но нас уже ждали :-) Нам настолько понравились закуски, что мы решили продегустировать все, что сможем, и заказали их в каких-то диких количествах, поэтому, к сожалению, не осталось места для горячего (я вообще шла за говядиной, но не получилось, значит, приедем еще))).|positive
1308|продегустировать|Food|Пришли немного раньше, но нас уже ждали :-) Нам настолько понравились закуски, что мы решили продегустировать все, что сможем, и заказали их в каких-то диких количествах, поэтому, к сожалению, не осталось места для горячего (я вообще шла за говядиной, но не получилось, значит, приедем еще))).|neutral
1308|десерт|Food|На десерт заказали сорбе, его подача - целый ритуал!|positive
1308|сорбе|Food|На десерт заказали сорбе, его подача - целый ритуал!|positive
1308|подача|Service|На десерт заказали сорбе, его подача - целый ритуал!|positive
1308|вкус|Food|И вкус замечательный, у нас была земляника и манго.|positive
1308|земляника|Food|И вкус замечательный, у нас была земляника и манго.|positive
1308|манго|Food|И вкус замечательный, у нас была земляника и манго.|positive
1308|интерьер|Interior|В целом, мы оооочень довольны, обязательно придем снова и на этот раз оставим место для мяса =) Спокойный и стильный интерьер, приятная атмосфера, внимательное, но ненавязчивое обслуживание, отличная еда - все на твердую 10!|positive
1308|атмосфера|Interior|В целом, мы оооочень довольны, обязательно придем снова и на этот раз оставим место для мяса =) Спокойный и стильный интерьер, приятная атмосфера, внимательное, но ненавязчивое обслуживание, отличная еда - все на твердую 10!|positive
1308|обслуживание|Service|В целом, мы оооочень довольны, обязательно придем снова и на этот раз оставим место для мяса =) Спокойный и стильный интерьер, приятная атмосфера, внимательное, но ненавязчивое обслуживание, отличная еда - все на твердую 10!|positive
1308|еда|Food|В целом, мы оооочень довольны, обязательно придем снова и на этот раз оставим место для мяса =) Спокойный и стильный интерьер, приятная атмосфера, внимательное, но ненавязчивое обслуживание, отличная еда - все на твердую 10!|positive
1308|вечер|Whole|Марина и Катя, спасибо вам за отличный вечер, надеемся снова побывать у вас в гостях :-)|positive
14539|перекусить|Food|27 апреля гуляли с женой по Пушкину и случайно зашли перекусить.|neutral
14539|шашлыки из свинины|Food|"Заказали шашлыки из свинины, овощи на гриле, картофель ""Айдахо"" по домашнему морсу и по бокалу французского белого сухого вина."|neutral
14539|овощи на гриле|Food|"Заказали шашлыки из свинины, овощи на гриле, картофель ""Айдахо"" по домашнему морсу и по бокалу французского белого сухого вина."|neutral
14539|"картофель ""Айдахо"""|Food|"Заказали шашлыки из свинины, овощи на гриле, картофель ""Айдахо"" по домашнему морсу и по бокалу французского белого сухого вина."|neutral
14539|домашнему морсу|Food|"Заказали шашлыки из свинины, овощи на гриле, картофель ""Айдахо"" по домашнему морсу и по бокалу французского белого сухого вина."|neutral
14539|белого сухого вина|Service|"Заказали шашлыки из свинины, овощи на гриле, картофель ""Айдахо"" по домашнему морсу и по бокалу французского белого сухого вина."|neutral
14539|шашлык|Food|Очень вкусный, большой шашлык на шампуре с оригинальной подставкой.|positive
14539|Овощи на гриле|Food|"Овощи на гриле и ""Айдахо"" тоже очень хороши."|positive
14539|Айдахо|Food|"Овощи на гриле и ""Айдахо"" тоже очень хороши."|positive
14539|кухня|Food|Одним словом кухня отличная.|positive
14539|Интерьер|Interior|"Интерьер ""Ресторанчика"" на меня особого впечатления не произвел."|neutral
14539|стены|Interior|За счет того что стены из стеклопакетов ощущение что находишься в теплице.|both
14539|Обслуживание|Service|Обслуживание мне понравилось, но было одно но: При заказе официантка предложила сама взять морс по 500 млт, а принесли высокие тонкие стаканы по 200 млт.|positive
14539|официантка|Service|Обслуживание мне понравилось, но было одно но: При заказе официантка предложила сама взять морс по 500 млт, а принесли высокие тонкие стаканы по 200 млт.|negative
14539|принесли|Service|Обслуживание мне понравилось, но было одно но: При заказе официантка предложила сама взять морс по 500 млт, а принесли высокие тонкие стаканы по 200 млт.|negative
14539|официантке|Service|А в конце когда сказал об этом официантке она очень смутилась.|negative
14539|смутилась|Service|А в конце когда сказал об этом официантке она очень смутилась.|negative
14539|счете|Price|Думаю- не заостри я на этом внимания, в счете была бы сумма за два по 500 млт, а не за два по 200 млт.|negative
14539|Обслуживали|Service|Обслуживали нас девушка и молодой человек.|positive
14539|девушка|Service|Обслуживали нас девушка и молодой человек.|positive
14539|молодой человек|Service|Обслуживали нас девушка и молодой человек.|positive
14539|Ждать заказа|Service|Ждать заказа долго не пришлось.|positive
14539|Убирали|Service|Убирали использованную посуду быстро.|positive
14539|Счет|Service|Счет принесли на 2050 руб.|neutral
14539|заведение|Whole|На мой взгляд очень не плохое заведение.|positive
38299|заведение|Whole|Случайно увидели акцию на сайте купонов, решили приобрести и посетить это заведение.|neutral
38299|заведение|Service|Живем на московском и до этого не знали о том, что открылось в нашем районе новое заведение.|neutral
38299|обстановка|Interior|Оказалось не зря... Очень уютная обстановка, ненавязчивое обслуживание, удобные диванчики, три зала, из которых большая часть отдана некурящим гостям, что радует!|positive
38299|обслуживание|Service|Оказалось не зря... Очень уютная обстановка, ненавязчивое обслуживание, удобные диванчики, три зала, из которых большая часть отдана некурящим гостям, что радует!|positive
38299|диванчики|Interior|Оказалось не зря... Очень уютная обстановка, ненавязчивое обслуживание, удобные диванчики, три зала, из которых большая часть отдана некурящим гостям, что радует!|positive
38299|зала|Interior|Оказалось не зря... Очень уютная обстановка, ненавязчивое обслуживание, удобные диванчики, три зала, из которых большая часть отдана некурящим гостям, что радует!|positive
38299|Интерьер|Interior|Интерьер наполнен множеством деталей, которые весь вечер можно разглядывать... Есть отдельная детская с игрушками и гостиная комната на 10-12 человек, которую сдают под депозит!|positive
38299|детская|Interior|Интерьер наполнен множеством деталей, которые весь вечер можно разглядывать... Есть отдельная детская с игрушками и гостиная комната на 10-12 человек, которую сдают под депозит!|positive
38299|гостиная|Interior|Интерьер наполнен множеством деталей, которые весь вечер можно разглядывать... Есть отдельная детская с игрушками и гостиная комната на 10-12 человек, которую сдают под депозит!|positive
38299|Официанта|Service|Официанта долго не пришлось ждать, быстро подошли и приняли заказ... Все очень профессионально!|positive
38299|ждать|Service|Официанта долго не пришлось ждать, быстро подошли и приняли заказ... Все очень профессионально!|positive
38299|подошли|Service|Официанта долго не пришлось ждать, быстро подошли и приняли заказ... Все очень профессионально!|positive
38299|приняли заказ|Service|Официанта долго не пришлось ждать, быстро подошли и приняли заказ... Все очень профессионально!|positive
38299|салат с треской|Food|Из еды я заказала салат с треской (посоветовал официант) и дораду в азиатском стиле, мой молодой человек прошелся по мясному- тайский салат с говядиной и стейк рибай!|neutral
38299|посоветовал|Service|Из еды я заказала салат с треской (посоветовал официант) и дораду в азиатском стиле, мой молодой человек прошелся по мясному- тайский салат с говядиной и стейк рибай!|positive
38299|официант|Service|Из еды я заказала салат с треской (посоветовал официант) и дораду в азиатском стиле, мой молодой человек прошелся по мясному- тайский салат с говядиной и стейк рибай!|positive
38299|дораду в азиатском стиле|Food|Из еды я заказала салат с треской (посоветовал официант) и дораду в азиатском стиле, мой молодой человек прошелся по мясному- тайский салат с говядиной и стейк рибай!|neutral
38299|тайский салат с говядиной|Food|Из еды я заказала салат с треской (посоветовал официант) и дораду в азиатском стиле, мой молодой человек прошелся по мясному- тайский салат с говядиной и стейк рибай!|neutral
38299|стейк рибай|Food|Из еды я заказала салат с треской (посоветовал официант) и дораду в азиатском стиле, мой молодой человек прошелся по мясному- тайский салат с говядиной и стейк рибай!|neutral
38299|коктейли|Food|Из напитков взяли согревающие коктейли из специального предложения.|neutral
38299|салатики|Food|Все было вкусненько: салатики достаточно большие порции с интересной заправкой, дорада на тушеных овощах, а стейк-большой и сочный кусок мяса с правильной прожаркой- мой мужчина остался доволен и сыт!|positive
38299|порции|Food|Все было вкусненько: салатики достаточно большие порции с интересной заправкой, дорада на тушеных овощах, а стейк-большой и сочный кусок мяса с правильной прожаркой- мой мужчина остался доволен и сыт!|positive
38299|заправкой|Food|Все было вкусненько: салатики достаточно большие порции с интересной заправкой, дорада на тушеных овощах, а стейк-большой и сочный кусок мяса с правильной прожаркой- мой мужчина остался доволен и сыт!|positive
38299|дорада на тушеных овощах|Food|Все было вкусненько: салатики достаточно большие порции с интересной заправкой, дорада на тушеных овощах, а стейк-большой и сочный кусок мяса с правильной прожаркой- мой мужчина остался доволен и сыт!|positive
38299|стейк|Food|Все было вкусненько: салатики достаточно большие порции с интересной заправкой, дорада на тушеных овощах, а стейк-большой и сочный кусок мяса с правильной прожаркой- мой мужчина остался доволен и сыт!|positive
38299|кусок мяса|Food|Все было вкусненько: салатики достаточно большие порции с интересной заправкой, дорада на тушеных овощах, а стейк-большой и сочный кусок мяса с правильной прожаркой- мой мужчина остался доволен и сыт!|positive
38299|прожаркой|Food|Все было вкусненько: салатики достаточно большие порции с интересной заправкой, дорада на тушеных овощах, а стейк-большой и сочный кусок мяса с правильной прожаркой- мой мужчина остался доволен и сыт!|positive
38299|сыт|Food|Все было вкусненько: салатики достаточно большие порции с интересной заправкой, дорада на тушеных овощах, а стейк-большой и сочный кусок мяса с правильной прожаркой- мой мужчина остался доволен и сыт!|positive
5928|Тан Жен|Whole|Часто ходим с молодым человеком и друзьями в Тан Жен.|neutral
5928|Интерьер|Interior|Интерьер конечно оооочень демократичный, но какая по сути разница, если кухня отличная.|negative
5928|кухня|Food|Интерьер конечно оооочень демократичный, но какая по сути разница, если кухня отличная.|positive
5928|салат из свиных ушей|Food|Всегда заказываем салат из свиных ушей, часто берем утку и баклажаны.|positive
5928|утку|Food|Всегда заказываем салат из свиных ушей, часто берем утку и баклажаны.|positive
5928|баклажаны|Food|Всегда заказываем салат из свиных ушей, часто берем утку и баклажаны.|positive
5928|лапшу с креветками|Food|В последний раз заказали лапшу с креветками - так себе (на мой субъективный взгляд).|negative
5928|официантки|Service|обычно много, официантки очень приветливые и всегда подскажут и посоветуют.|positive
5928|подскажут|Service|обычно много, официантки очень приветливые и всегда подскажут и посоветуют.|positive
5928|посоветуют|Service|обычно много, официантки очень приветливые и всегда подскажут и посоветуют.|positive
5928|кухня|Food|Всегда в зале хотя бы один столик занят китайцами (которые там частые гости), что еще раз говорит о том, что кухня действительно соответствует уровню национальных блюд в поднебесной.|positive
5928|провести время|Whole|В общем, если хотите хорошо провести время, вкусно, сытно и достаточно бюджетно (по сравнению даже с суши барами) покушать - идите в Тан Жен!|positive
5928|бюджетно|Price|В общем, если хотите хорошо провести время, вкусно, сытно и достаточно бюджетно (по сравнению даже с суши барами) покушать - идите в Тан Жен!|positive
5928|покушать|Food|В общем, если хотите хорошо провести время, вкусно, сытно и достаточно бюджетно (по сравнению даже с суши барами) покушать - идите в Тан Жен!|positive
5928|Тан Жен|Whole|В общем, если хотите хорошо провести время, вкусно, сытно и достаточно бюджетно (по сравнению даже с суши барами) покушать - идите в Тан Жен!|positive
32206|Асахи|Whole|"Как только с больших окон ""Асахи"" сняли глухие шторы (больше года назад), место это перестало слыть дорогим, невкусным и пафосным."|positive
32206|шторы|Interior|"Как только с больших окон ""Асахи"" сняли глухие шторы (больше года назад), место это перестало слыть дорогим, невкусным и пафосным."|negative
32206|Два этажа|Interior|"Два этажа, очень спокойный, но стильный интерьер, само место неожиданно располагает к тому, чтобы провести там время за разговором, а ""заодно"" и поесть."|neutral
32206|интерьер|Interior|"Два этажа, очень спокойный, но стильный интерьер, само место неожиданно располагает к тому, чтобы провести там время за разговором, а ""заодно"" и поесть."|positive
32206|место|Whole|"Два этажа, очень спокойный, но стильный интерьер, само место неожиданно располагает к тому, чтобы провести там время за разговором, а ""заодно"" и поесть."|positive
32206|провести там время|Whole|"Два этажа, очень спокойный, но стильный интерьер, само место неожиданно располагает к тому, чтобы провести там время за разговором, а ""заодно"" и поесть."|positive
32206|ресторан|Whole|Так как от дома идти недалеко, облюбовали ресторан для семейных бесед: здесь слышно собеседника, даже когда полный зал посетителей.|positive
32206|Обслуживание|Service|Обслуживание на уровне.|positive
32206|встречают|Service|И встречают, и провожают (без страшных криков на японском:)), и заказ повторят, и очередность блюд соблюдают, и пепельницу меняют без дополнительной просьбы.|positive
32206|провожают|Service|И встречают, и провожают (без страшных криков на японском:)), и заказ повторят, и очередность блюд соблюдают, и пепельницу меняют без дополнительной просьбы.|positive
32206|очередность блюд|Service|И встречают, и провожают (без страшных криков на японском:)), и заказ повторят, и очередность блюд соблюдают, и пепельницу меняют без дополнительной просьбы.|positive
32206|меню|Food|"В меню, кроме японской кухни, есть один раздел с ""авторской"" европейской, хотя готовят эти блюда значительно дольше японских."|positive
32206|готовят|Food|"В меню, кроме японской кухни, есть один раздел с ""авторской"" европейской, хотя готовят эти блюда значительно дольше японских."|negative
32206|блюда|Food|"В меню, кроме японской кухни, есть один раздел с ""авторской"" европейской, хотя готовят эти блюда значительно дольше японских."|negative
32206|Суши|Food|Суши в Асахи так себе, но их можно и не заказывать - есть отличные роллы, в любой по вашему желанию добавят сыр Филадельфия, кроме того, есть роллы без риса; неплохие сашими, замечательные легкие салаты (с лососем, крабом, тунцом), порции салатов большие, из горячего - душевный лосось терияки.|negative
32206|роллы|Food|Суши в Асахи так себе, но их можно и не заказывать - есть отличные роллы, в любой по вашему желанию добавят сыр Филадельфия, кроме того, есть роллы без риса; неплохие сашими, замечательные легкие салаты (с лососем, крабом, тунцом), порции салатов большие, из горячего - душевный лосось терияки.|positive
32206|сыр Филадельфия|Food|Суши в Асахи так себе, но их можно и не заказывать - есть отличные роллы, в любой по вашему желанию добавят сыр Филадельфия, кроме того, есть роллы без риса; неплохие сашими, замечательные легкие салаты (с лососем, крабом, тунцом), порции салатов большие, из горячего - душевный лосось терияки.|positive
32206|роллы без риса|Food|Суши в Асахи так себе, но их можно и не заказывать - есть отличные роллы, в любой по вашему желанию добавят сыр Филадельфия, кроме того, есть роллы без риса; неплохие сашими, замечательные легкие салаты (с лососем, крабом, тунцом), порции салатов большие, из горячего - душевный лосось терияки.|positive
32206|сашими|Food|Суши в Асахи так себе, но их можно и не заказывать - есть отличные роллы, в любой по вашему желанию добавят сыр Филадельфия, кроме того, есть роллы без риса; неплохие сашими, замечательные легкие салаты (с лососем, крабом, тунцом), порции салатов большие, из горячего - душевный лосось терияки.|positive
32206|салаты (с лососем, крабом, тунцом)|Food|Суши в Асахи так себе, но их можно и не заказывать - есть отличные роллы, в любой по вашему желанию добавят сыр Филадельфия, кроме того, есть роллы без риса; неплохие сашими, замечательные легкие салаты (с лососем, крабом, тунцом), порции салатов большие, из горячего - душевный лосось терияки.|positive
32206|порции салатов|Food|Суши в Асахи так себе, но их можно и не заказывать - есть отличные роллы, в любой по вашему желанию добавят сыр Филадельфия, кроме того, есть роллы без риса; неплохие сашими, замечательные легкие салаты (с лососем, крабом, тунцом), порции салатов большие, из горячего - душевный лосось терияки.|positive
32206|лосось терияки|Food|Суши в Асахи так себе, но их можно и не заказывать - есть отличные роллы, в любой по вашему желанию добавят сыр Филадельфия, кроме того, есть роллы без риса; неплохие сашими, замечательные легкие салаты (с лососем, крабом, тунцом), порции салатов большие, из горячего - душевный лосось терияки.|positive
32206|крабовый суп|Food|Из всех японских заведений в районе Московская-Электросила здесь самый вкусный крабовый суп.|positive
32206|цене|Price|До 18 часов две суши по цене одной, плюс бесплатно доставляют еду домой.|positive
32206|бесплатно|Price|До 18 часов две суши по цене одной, плюс бесплатно доставляют еду домой.|positive
32206|место|Whole|В общем, приличное место, можно рекомендовать как для переговоров, так и для романтической встречи.|positive
16378|Кухня|Food|По порядку: Кухня - Суп-Харчо, шашлыки (перепробовали практически все из представленных) 5+ оценка, лепешки, весьма неплохое вино (на мой вкус), ну и конечно чай с чабрецом :), вот зачем сюда стоит и нужно ходить, согласитесь, что в таком месте какой-нибудь салат Греческий брать совершенно бесполезно, он и не должен быть хорошим тут :) Интерьер - В целом достаточно тематично, исключая уже упомянутую кем-то колонку в зале и может быть недостаток света в главном зале, мне, как и многим, кто здесь писал больше нравится светлый зал, он намного уютнее, единственное - стоит обратить внимание на чистоту скатертей, не всегда идеально.|positive
16378|Суп-Харчо|Food|По порядку: Кухня - Суп-Харчо, шашлыки (перепробовали практически все из представленных) 5+ оценка, лепешки, весьма неплохое вино (на мой вкус), ну и конечно чай с чабрецом :), вот зачем сюда стоит и нужно ходить, согласитесь, что в таком месте какой-нибудь салат Греческий брать совершенно бесполезно, он и не должен быть хорошим тут :) Интерьер - В целом достаточно тематично, исключая уже упомянутую кем-то колонку в зале и может быть недостаток света в главном зале, мне, как и многим, кто здесь писал больше нравится светлый зал, он намного уютнее, единственное - стоит обратить внимание на чистоту скатертей, не всегда идеально.|positive
16378|шашлыки|Food|По порядку: Кухня - Суп-Харчо, шашлыки (перепробовали практически все из представленных) 5+ оценка, лепешки, весьма неплохое вино (на мой вкус), ну и конечно чай с чабрецом :), вот зачем сюда стоит и нужно ходить, согласитесь, что в таком месте какой-нибудь салат Греческий брать совершенно бесполезно, он и не должен быть хорошим тут :) Интерьер - В целом достаточно тематично, исключая уже упомянутую кем-то колонку в зале и может быть недостаток света в главном зале, мне, как и многим, кто здесь писал больше нравится светлый зал, он намного уютнее, единственное - стоит обратить внимание на чистоту скатертей, не всегда идеально.|positive
16378|лепешки|Food|По порядку: Кухня - Суп-Харчо, шашлыки (перепробовали практически все из представленных) 5+ оценка, лепешки, весьма неплохое вино (на мой вкус), ну и конечно чай с чабрецом :), вот зачем сюда стоит и нужно ходить, согласитесь, что в таком месте какой-нибудь салат Греческий брать совершенно бесполезно, он и не должен быть хорошим тут :) Интерьер - В целом достаточно тематично, исключая уже упомянутую кем-то колонку в зале и может быть недостаток света в главном зале, мне, как и многим, кто здесь писал больше нравится светлый зал, он намного уютнее, единственное - стоит обратить внимание на чистоту скатертей, не всегда идеально.|positive
16378|вино|Food|По порядку: Кухня - Суп-Харчо, шашлыки (перепробовали практически все из представленных) 5+ оценка, лепешки, весьма неплохое вино (на мой вкус), ну и конечно чай с чабрецом :), вот зачем сюда стоит и нужно ходить, согласитесь, что в таком месте какой-нибудь салат Греческий брать совершенно бесполезно, он и не должен быть хорошим тут :) Интерьер - В целом достаточно тематично, исключая уже упомянутую кем-то колонку в зале и может быть недостаток света в главном зале, мне, как и многим, кто здесь писал больше нравится светлый зал, он намного уютнее, единственное - стоит обратить внимание на чистоту скатертей, не всегда идеально.|positive
16378|чай с чабрецом|Food|По порядку: Кухня - Суп-Харчо, шашлыки (перепробовали практически все из представленных) 5+ оценка, лепешки, весьма неплохое вино (на мой вкус), ну и конечно чай с чабрецом :), вот зачем сюда стоит и нужно ходить, согласитесь, что в таком месте какой-нибудь салат Греческий брать совершенно бесполезно, он и не должен быть хорошим тут :) Интерьер - В целом достаточно тематично, исключая уже упомянутую кем-то колонку в зале и может быть недостаток света в главном зале, мне, как и многим, кто здесь писал больше нравится светлый зал, он намного уютнее, единственное - стоит обратить внимание на чистоту скатертей, не всегда идеально.|positive
16378|месте|Whole|По порядку: Кухня - Суп-Харчо, шашлыки (перепробовали практически все из представленных) 5+ оценка, лепешки, весьма неплохое вино (на мой вкус), ну и конечно чай с чабрецом :), вот зачем сюда стоит и нужно ходить, согласитесь, что в таком месте какой-нибудь салат Греческий брать совершенно бесполезно, он и не должен быть хорошим тут :) Интерьер - В целом достаточно тематично, исключая уже упомянутую кем-то колонку в зале и может быть недостаток света в главном зале, мне, как и многим, кто здесь писал больше нравится светлый зал, он намного уютнее, единственное - стоит обратить внимание на чистоту скатертей, не всегда идеально.|neutral
